wikidata_id,speaker,sr_names,episode_count,episode_ids,ages_at_episodes,wikidata_label,wikidata_description,wikipedia_url,gender,gender_id,birth_date,death_date,citizenships,citizenship_ids,occupations,occupation_ids
Q131564399,Carl Skau,"[""Carl Skau""]",1,[2815488],[48],,,https://sv.wikipedia.org/wiki/Carl_Skau,man,Q6581097,1977-11-02,,[],[],"[""diplomat""]","[""Q193391""]"
Q132154,Amy Deasismont,"[""Amy Deasismont""]",1,[1952994],[30],,,https://sv.wikipedia.org/wiki/Amy_Deasismont,kvinna,Q6581072,1992-04-15,,"[""Sverige""]","[""Q34""]","[""sångare"",""regissör"",""konståkare"",""skådespelare"",""manusförfattare""]","[""Q177220"",""Q3455803"",""Q13219587"",""Q33999"",""Q28389""]"
Q1329502,Elin Rombo,"[""Elin Rombo""]",1,[2815535],[50],,,https://sv.wikipedia.org/wiki/Elin_Rombo,kvinna,Q6581072,1976-01-29,,"[""Sverige""]","[""Q34""]","[""musiker"",""operasångare""]","[""Q639669"",""Q2865819""]"
Q133502894,Ella Carlsson,"[""Ella Carlsson""]",1,[2578999],[53],,,https://sv.wikipedia.org/wiki/Ella_Carlsson,kvinna,Q6581072,1972-01-01,,"[""Sverige""]","[""Q34""]","[""överste"",""generaldirektör""]","[""Q104680"",""Q1501800""]"
Q1339383,Jonas Karlsson,"[""Jonas Karlsson""]",2,"[359355,1733008]","[34,50]",,,https://sv.wikipedia.org/wiki/Jonas_Karlsson_(sk%C3%A5despelare),man,Q6581097,1971-03-11,,"[""Sverige""]","[""Q34""]","[""författare"",""skådespelare"",""dramatiker"",""regissör"",""filmskådespelare""]","[""Q36180"",""Q33999"",""Q214917"",""Q3455803"",""Q10800557""]"
Q13423853,Felix ”PewDiePie” Kjellberg,"[""Felix ”PewDiePie” Kjellberg""]",1,[412763],[24],,,https://sv.wikipedia.org/wiki/Pewdiepie,man,Q6581097,1989-10-24,,"[""Sverige""]","[""Q34""]","[""Japanentusiast"",""internetpersonlighet"",""youtuber"",""TV-producent"",""gamer"",""författare""]","[""Q116186044"",""Q2045208"",""Q17125263"",""Q578109"",""Q5276395"",""Q36180""]"
Q1343639,Henrik Stenson,"[""Henrik Stenson""]",1,[407761],[38],,,https://sv.wikipedia.org/wiki/Henrik_Stenson,man,Q6581097,1976-04-05,,"[""Sverige""]","[""Q34""]","[""golfspelare""]","[""Q11303721""]"
Q1345624,Anders Wendin,"[""Anders Wendin""]",1,[358454],[30],,,https://sv.wikipedia.org/wiki/Moneybrother,man,Q6581097,1975-03-16,,"[""Sverige""]","[""Q34""]","[""kompositör"",""sångare"",""musiker""]","[""Q36834"",""Q177220"",""Q639669""]"
Q134588381,Anders Eriksson,"[""Anders Eriksson""]",1,[2578973],[82],,,https://sv.wikipedia.org/wiki/Anders_Eriksson_(researrang%C3%B6r),man,Q6581097,1943-03-26,,[],[],"[""reseagent""]","[""Q2141946""]"
Q1345960,Josef Fares,"[""Josef Fares""]",2,"[386299,1952964]","[23,44]",,,https://sv.wikipedia.org/wiki/Josef_Fares,man,Q6581097,1977-09-19,,"[""Libanon"",""Sverige""]","[""Q822"",""Q34""]","[""skådespelare"",""manusförfattare"",""filmregissör"",""regissör"",""speldesigner""]","[""Q33999"",""Q28389"",""Q2526255"",""Q3455803"",""Q3630699""]"
Q134880033,Ida Johansson,"[""Ida Johansson""]",1,[2578805],[null],,,https://sv.wikipedia.org/wiki/Ida_Johansson,kvinna,Q6581072,,,"[""Sverige""]","[""Q34""]","[""skådespelare""]","[""Q33999""]"
Q134885622,Rissa Seidou,"[""Rissa Seidou""]",1,[2578986],[50],,,https://sv.wikipedia.org/wiki/Rissa_Seidou,kvinna,Q6581072,1974,,[],[],"[""TV-personlighet"",""polis""]","[""Q44508716"",""Q384593""]"
Q134885814,Malin Ackermann,"[""Malin Ackermann""]",1,[2578989],[55],,,https://sv.wikipedia.org/wiki/Malin_Ackermann,kvinna,Q6581072,1969-09-30,,[],[],"[""krönikör"",""författare""]","[""Q1086863"",""Q36180""]"
Q134886198,Jana Söderberg,"[""Jana Söderberg""]",2,"[369190,2578953]","[40,57]",,,https://sv.wikipedia.org/wiki/Jana_S%C3%B6derberg,kvinna,Q6581072,1968-03-12,,"[""Sverige""]","[""Q34""]","[""föreläsare"",""författare""]","[""Q9379869"",""Q36180""]"
Q134940289,Hania Rosenberg,"[""Hania Rosenberg""]",1,[2578957],[90],,,https://sv.wikipedia.org/wiki/Hania_Rosenberg,kvinna,Q6581072,1934-12-11,,"[""Sverige""]","[""Q34""]",[],[]
Q134943644,Anna Brandenberg,"[""Anna Brandenberg""]",1,[2578959],[49],,,https://sv.wikipedia.org/wiki/Anna_Brandenberg,kvinna,Q6581072,1976-04-03,,"[""Sverige""]","[""Q34""]","[""undersköterska""]","[""Q1078096""]"
Q135000144,Robin Nazari,"[""Robin Nazari""]",1,[2578964],[27],,,https://sv.wikipedia.org/wiki/Robin_Nazari,man,Q6581097,1997-10-03,,[],[],"[""musiker"",""skådespelare""]","[""Q639669"",""Q33999""]"
Q1351128,Eric Bibb,"[""Eric Bibb""]",1,[364503],[57],,,https://sv.wikipedia.org/wiki/Eric_Bibb,man,Q6581097,1951-08-16,,"[""USA""]","[""Q30""]","[""musiker"",""gitarrist"",""singer-songwriter"",""bluesmusiker""]","[""Q639669"",""Q855091"",""Q488205"",""Q42303786""]"
Q135272732,Amanda Romare,"[""Amanda Romare""]",1,[2815465],[37],,,https://sv.wikipedia.org/wiki/Amanda_Romare,kvinna,Q6581072,1989-03-24,,[],[],"[""författare""]","[""Q36180""]"
Q1352858,Joakim Pirinen,"[""Joakim Pirinen""]",1,[597894],[40],,,https://sv.wikipedia.org/wiki/Joakim_Pirinen,man,Q6581097,1961-05-28,,"[""Sverige""]","[""Q34""]","[""författare"",""serietecknare"",""illustratör"",""dramaturg"",""serieförfattare""]","[""Q36180"",""Q715301"",""Q644687"",""Q487596"",""Q11892507""]"
Q1360483,Sven-Bertil Taube,"[""Sven-Bertil Taube""]",3,"[421642,672683,2508577]","[57,65,38]",,,https://sv.wikipedia.org/wiki/Sven-Bertil_Taube,man,Q6581097,1934-11-24,2022-11-11,"[""Sverige""]","[""Q34""]","[""skådespelare"",""sångare"",""musiker"",""filmskådespelare"",""scenskådespelare""]","[""Q33999"",""Q177220"",""Q639669"",""Q10800557"",""Q2259451""]"
Q1362037,Ola Håkansson,"[""Ola Håkansson""]",1,[419174],[56],,,https://sv.wikipedia.org/wiki/Ola_H%C3%A5kansson,man,Q6581097,1945-03-24,,"[""Sverige""]","[""Q34""]","[""skådespelare"",""manusförfattare"",""kompositör"",""sångare"",""musikproducent"",""sångtextförfattare""]","[""Q33999"",""Q28389"",""Q36834"",""Q177220"",""Q183945"",""Q822146""]"
Q1366902,Thomas Hylland Eriksen,"[""Thomas Hylland Eriksen""]",1,[389085],[40],,,https://sv.wikipedia.org/wiki/Thomas_Hylland_Eriksen,man,Q6581097,1962-02-06,2024-11-27,"[""Norge""]","[""Q20""]","[""universitetslärare"",""fackboksförfattare"",""socialantropolog"",""författare""]","[""Q1622272"",""Q15980158"",""Q66581878"",""Q36180""]"
Q1370238,Lars Jonsson,"[""Lars Jonsson""]",1,[112183],[57],,,https://sv.wikipedia.org/wiki/Lars_Jonsson_(konstn%C3%A4r),man,Q6581097,1952-10-22,,"[""Sverige""]","[""Q34""]","[""illustratör"",""biolog"",""målare"",""ornitolog"",""växtillustratör""]","[""Q644687"",""Q864503"",""Q1028181"",""Q1225716"",""Q3148760""]"
Q1373742,Johan Renck,"[""Johan Renck""]",1,[757763],[49],,,https://sv.wikipedia.org/wiki/Johan_Renck,man,Q6581097,1966-12-05,,"[""Sverige""]","[""Q34""]","[""musikproducent"",""musiker"",""filmregissör"",""regissör"",""musikvideoregissör"",""kompositör"",""sångare""]","[""Q183945"",""Q639669"",""Q2526255"",""Q3455803"",""Q2340668"",""Q36834"",""Q177220""]"
Q1377810,Thomas Nordahl,"[""Thomas Nordahl""]",1,[651338],[55],,,https://sv.wikipedia.org/wiki/Thomas_Nordahl,man,Q6581097,1946-05-24,,"[""Sverige""]","[""Q34""]","[""fotbollsspelare"",""fotbollstränare"",""TV-programledare""]","[""Q937857"",""Q628099"",""Q947873""]"
Q1378879,Povel Ramel,"[""Povel Ramel""]",3,"[416870,416898,2540684]","[76,63,53]",,,https://sv.wikipedia.org/wiki/Povel_Ramel,man,Q6581097,1922-06-01,2007-06-05,"[""Sverige""]","[""Q34""]","[""filmproducent"",""filmskådespelare"",""tv-skådespelare"",""underhållare"",""mecenat"",""skådespelare"",""manusförfattare"",""kompositör"",""filmmanusförfattare"",""TV-författare"",""sångare"",""pianist"",""låtskrivare""]","[""Q3282637"",""Q10800557"",""Q10798782"",""Q138858"",""Q15472169"",""Q33999"",""Q28389"",""Q36834"",""Q69423232"",""Q73306227"",""Q177220"",""Q486748"",""Q753110""]"
Q1384021,Tage Danielsson,"[""Tage Danielsson""]",6,"[405701,405896,405897,479157,632264,632352]","[39,42,54,43,52,45]",,,https://sv.wikipedia.org/wiki/Tage_Danielsson,man,Q6581097,1928-02-05,1985-10-13,"[""Sverige""]","[""Q34""]","[""komiker"",""filmregissör"",""radioprogramledare"",""författare"",""skådespelare"",""manusförfattare"",""poet""]","[""Q245068"",""Q2526255"",""Q2722764"",""Q36180"",""Q33999"",""Q28389"",""Q49757""]"
Q1384492,Lars Winnerbäck,"[""Lars Winnerbäck""]",2,"[369184,403730]","[32,24]",,,https://sv.wikipedia.org/wiki/Lars_Winnerb%C3%A4ck,man,Q6581097,1975-10-19,,"[""Sverige""]","[""Q34""]","[""sångare"",""låtskrivare"",""kompositör""]","[""Q177220"",""Q753110"",""Q36834""]"
Q1384731,Michael B. Tretow,"[""Michael B. Tretow""]",2,"[651337,722477]","[56,41]",,,https://sv.wikipedia.org/wiki/Michael_B._Tretow,man,Q6581097,1944-08-20,2025-05-20,"[""Sverige""]","[""Q34""]","[""ingenjör"",""musikproducent"",""ljudtekniker"",""ljudingenjör"",""kompositör""]","[""Q81096"",""Q183945"",""Q2442329"",""Q128124"",""Q36834""]"
Q13855693,Micael Bydén,"[""Micael Bydén""]",1,[1518767],[56],,,https://sv.wikipedia.org/wiki/Micael_Byd%C3%A9n,man,Q6581097,1964-06-13,,"[""Sverige""]","[""Q34""]","[""pilot"",""militär""]","[""Q2095549"",""Q47064""]"
Q1387851,Kay Pollak,"[""Kay Pollak""]",1,[359914],[66],,,https://sv.wikipedia.org/wiki/Kay_Pollak,man,Q6581097,1938,,"[""Sverige""]","[""Q34""]","[""filmproducent"",""statistiker"",""filmregissör"",""regissör"",""manusförfattare""]","[""Q3282637"",""Q2732142"",""Q2526255"",""Q3455803"",""Q28389""]"
Q1390970,Gustaf Norén,"[""Gustaf Norén""]",1,[234554],[32],,,https://sv.wikipedia.org/wiki/Gustaf_Nor%C3%A9n,man,Q6581097,1981-02-01,,"[""Sverige""]","[""Q34""]","[""sångare""]","[""Q177220""]"
Q139178496,Günter Graffenberger,"[""Günter Graffenberger""]",1,[368179],[79],,,,man,Q6581097,1929,,[],[],"[""journalist""]","[""Q1930187""]"
Q1395864,Lisbet Rausing,"[""Lisbet Rausing""]",1,[216126],[53],,,https://sv.wikipedia.org/wiki/Lisbet_Rausing,kvinna,Q6581072,1960-06-09,,"[""Sverige""]","[""Q34""]","[""historiker"",""filantrop"",""vetenskapshistoriker""]","[""Q201788"",""Q12362622"",""Q16063546""]"
Q1397014,Mustafa Mohamed,"[""Mustafa Mohamed""]",1,[1518804],[41],,,https://sv.wikipedia.org/wiki/Mustafa_Mohamed,man,Q6581097,1979-03-01,,"[""Sverige"",""Somalia""]","[""Q34"",""Q1045""]","[""friidrottare"",""maratonlöpare""]","[""Q11513337"",""Q13382460""]"
Q1398697,Jan Myrdal,"[""Jan Myrdal""]",2,"[419225,2673486]","[73,72]",,,https://sv.wikipedia.org/wiki/Jan_Myrdal,man,Q6581097,1927-07-19,2020-10-30,"[""Sverige""]","[""Q34""]","[""journalist"",""filmregissör"",""författare""]","[""Q1930187"",""Q2526255"",""Q36180""]"
Q1398777,Fred Åkerström,"[""Fred Åkerström""]",1,[421774],[45],,,https://sv.wikipedia.org/wiki/Fred_%C3%85kerstr%C3%B6m,man,Q6581097,1937-01-27,1985-08-09,"[""Sverige""]","[""Q34""]","[""sångare"",""låtskrivare"",""Singer-songwriter i tysk kultur"",""skådespelare"",""skivartist""]","[""Q177220"",""Q753110"",""Q956365"",""Q33999"",""Q55960555""]"
Q140158147,Alexandra Polivanova,"[""Alexandra Polivanova""]",1,[2815534],[null],,,https://sv.wikipedia.org/wiki/Alexandra_Polivanova,kvinna,Q6581072,,,[],[],"[""översättare"",""historiker"",""människorättsförsvarare""]","[""Q333634"",""Q201788"",""Q1476215""]"
Q140750608,Iqra Idow,"[""Iqra Idow""]",1,[2815522],[27],,,,kvinna,Q6581072,1998,,[],[],"[""entreprenör"",""simlärare""]","[""Q131524"",""Q2402767""]"
Q140811931,Örn Lindstrand,"[""Örn Lindstrand""]",1,[2498747],[52],,,,man,Q6581097,1944,2024-04,[],[],"[""journalist""]","[""Q1930187""]"
Q140812047,Rolf Sandberg,"[""Rolf Sandberg""]",1,[43602],[null],,,,man,Q6581097,,,[],[],"[""polis""]","[""Q384593""]"
Q140812048,Richard Holmgren,"[""Richard Holmgren""]",1,[597462],[null],,,,man,Q6581097,,,[],[],"[""arkeolog""]","[""Q3621491""]"
Q140812049,Anna Liljequist,"[""Anna Liljequist""]",1,[358467],[null],,,,kvinna,Q6581072,,,[],[],"[""etnolog""]","[""Q1371378""]"
Q140812050,Per Öberg,"[""Per Öberg""]",1,[359929],[null],,,,man,Q6581097,,,[],[],"[""sjuksköterska""]","[""Q186360""]"
Q140812051,Peter Martinsson,"[""Peter Martinsson""]",1,[371174],[null],,,,man,Q6581097,,,[],[],"[""administratör""]","[""Q16532929""]"
Q140812052,Sophie Dow,"[""Sophie Dow""]",1,[371365],[54],,,,kvinna,Q6581072,1953-06,,[],[],"[""journalist"",""författare""]","[""Q1930187"",""Q36180""]"
Q140812053,Håkan Nilsson,"[""Håkan Nilsson""]",1,[322826],[null],,,,man,Q6581097,,,[],[],"[""musiker""]","[""Q639669""]"
Q140812054,Lars Förberg,"[""Lars Förberg""]",1,[2397637],[58],,,,man,Q6581097,1965-11-30,,[],[],"[""investerare""]","[""Q557880""]"
Q140812072,Hooja,"[""Hooja""]",1,[2180462],[31],,,,man,Q6581097,1991-12-23,,"[""Sverige""]","[""Q34""]","[""musiker""]","[""Q639669""]"
Q140812073,Mårdis,"[""Mårdis""]",1,[2180462],[31],,,,man,Q6581097,1991-07-29,,"[""Sverige""]","[""Q34""]","[""musiker"",""diskjockey""]","[""Q639669"",""Q130857""]"
Q140813331,Michael Ekeblad,"[""Michael Ekeblad""]",1,[911956],[null],,,,man,Q6581097,,,[],[],[],[]
Q140813332,Asrin Mohamadi,"[""Asrin Mohamadi""]",1,[911959],[null],,,,kvinna,Q6581072,,,[],[],[],[]
Q140813333,Nina Muhonen,"[""Nina Muhonen""]",1,[911979],[null],,,,kvinna,Q6581072,,,[],[],[],[]
Q140813334,Anneli Kråik,"[""Anneli Kråik""]",1,[651334],[26],,,,kvinna,Q6581072,1975-05-22,,[],[],"[""författare""]","[""Q36180""]"
Q140813335,Petra Ulmanen,"[""Petra Ulmanen""]",1,[389080],[null],,,,kvinna,Q6581072,,,[],[],"[""journalist""]","[""Q1930187""]"
Q140813336,Johanna Almer,"[""Johanna Almer""]",1,[381771],[null],,,,kvinna,Q6581072,,,[],[],"[""präst""]","[""Q42603""]"
Q140813337,Yngve Bergquist,"[""Yngve Bergquist""]",1,[381772],[null],,,,man,Q6581097,,,[],[],"[""affärsidkare""]","[""Q43845""]"
Q140813338,Edna Eriksson,"[""Edna Eriksson""]",1,[382820],[30],,,,kvinna,Q6581072,1973-02-04,,[],[],"[""journalist""]","[""Q1930187""]"
Q140813339,Emina Merdzanic,"[""Emina Merdzanic""]",1,[324410],[null],,,,kvinna,Q6581072,,,[],[],[],[]
Q140813340,Sari Nykvist,"[""Sari Nykvist""]",1,[359920],[null],,,,kvinna,Q6581072,,,[],[],"[""journalist""]","[""Q1930187""]"
Q140813341,Greger Hagelin,"[""Greger Hagelin""]",1,[362946],[42],,,,man,Q6581097,1963-07-23,,[],[],"[""affärsidkare""]","[""Q43845""]"
Q140813342,Louise Bjurwill,"[""Louise Bjurwill""]",1,[363996],[null],,,,kvinna,Q6581072,,,[],[],"[""advokat""]","[""Q40348""]"
Q140813343,Anna-Karin Gauding,"[""Anna-Karin Gauding""]",1,[370529],[null],,,,kvinna,Q6581072,,,[],[],[],[]
Q140813344,Nils Simonson,"[""Nils Simonson""]",1,[369502],[null],,,,man,Q6581097,,,[],[],"[""kirurg""]","[""Q774306""]"
Q140813345,Tina Jansson,"[""Tina Jansson""]",1,[112099],[null],,,,kvinna,Q6581072,,,[],[],"[""lärare""]","[""Q37226""]"
Q140813346,Göran Gudmundsson,"[""Göran Gudmundsson""]",1,[126291],[43],,,,man,Q6581097,1967-08-05,,[],[],[],[]
Q140813347,Monika Nyström,"[""Monika Nyström""]",1,[57660],[55],,,,kvinna,Q6581072,1956-05-04,,[],[],"[""lärare""]","[""Q37226""]"
Q140813348,Ann Olivecrona,"[""Ann Olivecrona""]",1,[56606],[60],,,,kvinna,Q6581072,1951-04-14,,[],[],"[""zoolog""]","[""Q350979""]"
Q140813349,Sebastian Kirppu,"[""Sebastian Kirppu""]",1,[400162],[41],,,,man,Q6581097,1973-02-19,,[],[],"[""biolog""]","[""Q864503""]"
Q140813350,"Stefan, pappa till Ebba","[""Stefan, pappa till Ebba""]",1,[1077281],[null],,,,man,Q6581097,,,[],[],[],[]
Q140813351,Stella Österling,"[""Stella Österling""]",1,[2397191],[23],,,,kvinna,Q6581072,2000-08-22,,[],[],[],[]
Q140813352,Alva Sparrevik,"[""Alva Sparrevik""]",1,[2397375],[22],,,,kvinna,Q6581072,2002-05-23,,[],[],[],[]
Q140813353,Lotta Klemming,"[""Lotta Klemming""]",1,[2578994],[36],,,,kvinna,Q6581072,1989-07-04,,[],[],[],[]
Q140813354,Robin Larmérus,"[""Robin Larmérus""]",1,[2815524],[39],,,,man,Q6581097,1987-02-01,,"[""Sverige""]","[""Q34""]","[""Hamlyns markatta""]","[""Q1077117""]"
Q14155798,Fredrik Backman,"[""Fredrik Backman""]",1,[921590],[36],,,https://sv.wikipedia.org/wiki/Fredrik_Backman_(f%C3%B6rfattare),man,Q6581097,1981-06-02,,"[""Sverige""]","[""Q34""]","[""författare"",""journalist"",""bloggare"",""författare""]","[""Q482980"",""Q1930187"",""Q8246794"",""Q36180""]"
Q1417651,Finn Zetterholm,"[""Finn Zetterholm""]",1,[425094],[25],,,https://sv.wikipedia.org/wiki/Finn_Zetterholm,man,Q6581097,1945-08-04,,"[""Sverige""]","[""Q34""]","[""trubadur"",""vissångare"",""författare"",""skivartist""]","[""Q186370"",""Q12344026"",""Q36180"",""Q55960555""]"
Q1419963,Ulrica Hydman-Vallien,"[""Ulrica Hydman-Vallien""]",1,[1569352],[53],,,https://sv.wikipedia.org/wiki/Ulrica_Hydman_Vallien,kvinna,Q6581072,1938-03-24,2018-03-21,"[""Sverige""]","[""Q34""]","[""konstnär"",""målare"",""glaskonstnär"",""keramiker"",""glasmålare""]","[""Q483501"",""Q1028181"",""Q2865798"",""Q7541856"",""Q18431816""]"
Q142756,Sven Nylander,"[""Sven Nylander""]",1,[57806],[49],,,https://sv.wikipedia.org/wiki/Sven_Nylander,man,Q6581097,1962-01-01,,"[""Sverige""]","[""Q34""]","[""friidrottare"",""häcklöpare""]","[""Q11513337"",""Q13724897""]"
Q1437612,Peter Haber,"[""Peter Haber""]",1,[2578956],[72],,,https://sv.wikipedia.org/wiki/Peter_Haber,man,Q6581097,1952-12-12,,"[""Sverige""]","[""Q34""]","[""röstskådespelare"",""skådespelare""]","[""Q2405480"",""Q33999""]"
Q14411034,Annika Norlin,"[""Annika Norlin""]",2,"[369522,586561]","[30,37]",,,https://sv.wikipedia.org/wiki/Annika_Norlin,kvinna,Q6581072,1977-11-22,,"[""Sverige""]","[""Q34""]","[""författare"",""sångare"",""låtskrivare"",""journalist""]","[""Q36180"",""Q177220"",""Q753110"",""Q1930187""]"
Q1453296,Fredrik Sjöberg,"[""Fredrik Sjöberg""]",1,[373924],[45],,,https://sv.wikipedia.org/wiki/Fredrik_Sj%C3%B6berg_(f%C3%B6rfattare),man,Q6581097,1958-08-31,,"[""Sverige""]","[""Q34""]","[""översättare"",""journalist"",""entomolog"",""litteraturkritiker"",""författare""]","[""Q333634"",""Q1930187"",""Q3055126"",""Q4263842"",""Q36180""]"
Q145682,Peter ”Poker” Wallenberg,"[""Peter ”Poker” Wallenberg""]",1,[369188],[49],,,https://sv.wikipedia.org/wiki/Peter_Wallenberg_(f%C3%B6dd_1959),man,Q6581097,1959-05-08,,"[""Sverige""]","[""Q34""]","[""affärsidkare"",""racerförare"",""racerbilförare""]","[""Q43845"",""Q378622"",""Q10349745""]"
Q14694697,Linda Boström Knausgård,"[""Linda Boström Knausgård""]",1,[918363],[44],,,https://sv.wikipedia.org/wiki/Linda_Bostr%C3%B6m_Knausg%C3%A5rd,kvinna,Q6581072,1972-10-15,,"[""Sverige""]","[""Q34""]","[""författare"",""poet"",""publicist"",""romanförfattare"",""novellförfattare""]","[""Q36180"",""Q49757"",""Q6051619"",""Q6625963"",""Q15949613""]"
Q1471632,Mikael Engström,"[""Mikael Engström""]",1,[363524],[44],,,https://sv.wikipedia.org/wiki/Mikael_Engstr%C3%B6m,man,Q6581097,1961,,"[""Sverige""]","[""Q34""]","[""fotograf"",""författare"",""ungdomsförfattare"",""journalist"",""barnboksförfattare""]","[""Q33231"",""Q36180"",""Q62083492"",""Q1930187"",""Q4853732""]"
Q1475327,Jonas Hassen Khemiri,"[""Jonas Hassen Khemiri""]",2,"[374012,1319474]","[25,40]",,,https://sv.wikipedia.org/wiki/Jonas_Hassen_Khemiri,man,Q6581097,1978-12-27,,"[""Sverige""]","[""Q34""]","[""dramatiker"",""universitetslärare"",""romanförfattare"",""författare"",""manusförfattare""]","[""Q214917"",""Q1622272"",""Q6625963"",""Q36180"",""Q28389""]"
Q14920720,Kristian Gidlund,"[""Kristian Gidlund""]",1,[209304],[29],,,https://sv.wikipedia.org/wiki/Kristian_Gidlund,man,Q6581097,1983-09-21,2013-09-17,"[""Sverige""]","[""Q34""]","[""musiker"",""trumslagare"",""låtskrivare"",""journalist"",""bloggare""]","[""Q639669"",""Q386854"",""Q753110"",""Q1930187"",""Q8246794""]"
Q1505766,Georg Riedel,"[""Georg Riedel""]",1,[2064652],[88],,,https://sv.wikipedia.org/wiki/Georg_Riedel,man,Q6581097,1934-01-08,2024-02-25,"[""Sverige""]","[""Q34""]","[""musiker"",""kontrabasist"",""filmmusikkompositör"",""jazzmusiker"",""kompositör""]","[""Q639669"",""Q1214796"",""Q1415090"",""Q15981151"",""Q36834""]"
Q151917,Georgios Papandreou,"[""Georgios Papandreou""]",1,[382590],[51],,,https://sv.wikipedia.org/wiki/Giorgos_Papandreou,man,Q6581097,1952-06-16,,"[""Grekland"",""USA""]","[""Q41"",""Q30""]","[""politiker"",""diplomat"",""regeringschef"",""sociolog"",""utrikesminister""]","[""Q82955"",""Q193391"",""Q2285706"",""Q2306091"",""Q7330070""]"
Q1554690,Gunilla Palmstierna-Weiss,"[""Gunilla Palmstierna-Weiss""]",1,[407800],[86],,,https://sv.wikipedia.org/wiki/Gunilla_Palmstierna-Weiss,kvinna,Q6581072,1928-03-28,2022-11,"[""Sverige""]","[""Q34""]","[""konstnär"",""skulptör"",""kostymtecknare"",""scenograf"",""keramiker"",""teaterdekoratör"",""författare""]","[""Q483501"",""Q1281618"",""Q1323191"",""Q2707485"",""Q7541856"",""Q11613590"",""Q36180""]"
Q15615329,Nils van der Poel,"[""Nils van der Poel""]",1,[1734352],[25],,,https://sv.wikipedia.org/wiki/Nils_van_der_Poel,man,Q6581097,1996-04-25,,"[""Sverige""]","[""Q34""]","[""skridskoåkare""]","[""Q10866633""]"
Q15639157,Magnus Falkehed,"[""Magnus Falkehed""]",1,[576701],[47],,,https://sv.wikipedia.org/wiki/Magnus_Falkehed,man,Q6581097,1967-09-30,,"[""Sverige""]","[""Q34""]","[""journalist""]","[""Q1930187""]"
Q15731400,Arash ”Ash” Pournouri,"[""Arash ”Ash” Pournouri""]",1,[571824],[33],,,https://sv.wikipedia.org/wiki/Arash_Pournouri,man,Q6581097,1981-08-28,,"[""Sverige""]","[""Q34""]","[""musikproducent"",""låtskrivare""]","[""Q183945"",""Q753110""]"
Q157813,Isabelle Gulldén,"[""Isabelle Gulldén""]",1,[1319489],[30],,,https://sv.wikipedia.org/wiki/Isabelle_Gulld%C3%A9n,kvinna,Q6581072,1989-06-29,,"[""Sverige""]","[""Q34""]","[""handbollsspelare""]","[""Q12840545""]"
Q158133,Lennart Johansson,"[""Lennart Johansson""]",1,[369060],[78],,,https://sv.wikipedia.org/wiki/Lennart_Johansson,man,Q6581097,1929-11-05,2019-06-04,"[""Sverige""]","[""Q34""]","[""politiker"",""fotbollsspelare"",""funktionär"",""industriidkare"",""idrottsledare""]","[""Q82955"",""Q937857"",""Q1328323"",""Q6606110"",""Q26481809""]"
Q1588065,Albert Bonnier,"[""Albert Bonnier""]",1,[382405],[null],,,https://sv.wikipedia.org/wiki/Albert_Bonnier,man,Q6581097,1820-10-21,1900-07-26,"[""Sverige""]","[""Q34""]","[""förläggare""]","[""Q2516866""]"
Q15920871,Helene Ripa,"[""Helene Ripa""]",1,[391876],[42],,,https://sv.wikipedia.org/wiki/Helene_Ripa,kvinna,Q6581072,1971-08-22,,"[""Sverige""]","[""Q34""]","[""simmare"",""längdskidåkare"",""orienterare""]","[""Q10843402"",""Q13382608"",""Q13581129""]"
Q15924670,Jean-Pierre Lacroix,"[""Jean-Pierre Lacroix""]",1,[216108],[53],,,https://sv.wikipedia.org/wiki/Jean-Pierre_Lacroix_(diplomat),man,Q6581097,1960-05-02,,"[""Frankrike""]","[""Q142""]","[""diplomat""]","[""Q193391""]"
Q15948790,Tove ”Tove Lo” Nilsson,"[""Tove ”Tove Lo” Nilsson""]",1,[916940],[29],,,https://sv.wikipedia.org/wiki/Tove_Lo,kvinna,Q6581072,1987-10-29,,"[""Sverige""]","[""Q34""]","[""kompositör"",""sångare"",""musiker"",""låtskrivare"",""sångtextförfattare"",""filmregissör""]","[""Q36834"",""Q177220"",""Q639669"",""Q753110"",""Q822146"",""Q2526255""]"
Q1610305,Herman Lindqvist,"[""Herman Lindqvist""]",2,"[366863,421653]","[66,42]",,,https://sv.wikipedia.org/wiki/Herman_Lindqvist,man,Q6581097,1943-04-01,,"[""Sverige""]","[""Q34""]","[""historiker"",""journalist"",""Utrikeskorrespondent"",""författare""]","[""Q201788"",""Q1930187"",""Q18190897"",""Q36180""]"
Q16151752,Ted Harris,"[""Ted Harris""]",1,[126302],[57],,,https://en.wikipedia.org/wiki/Ted_Harris_(pastor),man,Q6581097,1952,,[],[],"[""pastor""]","[""Q152002""]"
Q16157303,Gufran Al-nadaf,"[""Gufran Al-nadaf""]",1,[389696],[34],,,https://sv.wikipedia.org/wiki/Gufran_Al-Nadaf,kvinna,Q6581072,1967-12-17,,"[""Sverige""]","[""Q34""]","[""diplomat""]","[""Q193391""]"
Q16210574,Björn Frantzén,"[""Björn Frantzén""]",1,[1319492],[42],,,https://sv.wikipedia.org/wiki/Bj%C3%B6rn_Frantz%C3%A9n,man,Q6581097,1977-01-26,,"[""Sverige""]","[""Q34""]","[""kock""]","[""Q3499072""]"
